"cityId","cityName","zoneId","zoneName","areaDownloadUrl"
"2","Chittagong","458","Notunbridge","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=458"
"2","Chittagong","459","Bashkhali","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=459"
"2","Chittagong","460","CTG - Lohagara","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=460"
"2","Chittagong","681","Boalkhali","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=681"
"2","Chittagong","685","Nasirabad","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=685"
"2","Chittagong","703","Nazirhat","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=703"
"2","Chittagong","705","Sandwip","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=705"
"2","Chittagong","716","Keranihat","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=716"
"2","Chittagong","730","Zorargonj","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=730"
"2","Chittagong","986","Pahartoli-Halishahar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=986"
"2","Chittagong","987","Kotwali (Chattogram)","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=987"
"2","Chittagong","993","Karnophuli","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=993"
"2","Chittagong","1015","Chandanaish","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=1015"
"2","Chittagong","1026","Vatiary","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=1026"
"2","Chittagong","1027","Bondor","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=1027"
"2","Chittagong","1032","Dohajari","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=1032"
"2","Chittagong","2468","Korean EPZ - Anwara","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=2468"
"2","Chittagong","2475","Rangunia - Ranirhat","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=2475"
"2","Chittagong","2476","Muradpur - Bibirhat","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=2476"
"2","Chittagong","2658","Pahartoli-Raozan","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=2658"
"2","Chittagong","2713","On-Demand-Chattogram","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=2713"
"2","Chittagong","2714","Karolia-Takia Fatikchori","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=2714"
"2","Chittagong","2721","Kazirhat Borobill-Fatikchori","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=2721"
"2","Chittagong","2891","Katghor","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=2891"
"2","Chittagong","2892","Estrin refinery housing","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=2892"
"2","Chittagong","2896","Airport Chittagong","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=2896"
"2","Chittagong","2906","Housing Colony","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=2906"
"2","Chittagong","2908","Khalpar mazar goli","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=2908"
"2","Chittagong","2912","haque shaheb er Goli","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=2912"
"2","Chittagong","2966","Bahaddarhat","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=2966"
"2","Chittagong","2999","Baraiyarhat","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=2999"
"2","Chittagong","3000","Jorarganj Rastar matha","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=3000"
"2","Chittagong","3001","Jorargonj","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=2&zone_id=3001"
"3","Sylhet","89","Shahi Eidgah","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=89"
"3","Sylhet","461","Beanibazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=461"
"3","Sylhet","611","Balaganj","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=611"
"3","Sylhet","612","Bishwanath","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=612"
"3","Sylhet","613","Fenchuganj","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=613"
"3","Sylhet","614","Gowainghat","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=614"
"3","Sylhet","615","Golapganj","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=615"
"3","Sylhet","616","Jaintapur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=616"
"3","Sylhet","617","Kanaighat","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=617"
"3","Sylhet","618","Companyganj","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=618"
"3","Sylhet","831","Dakshin Surma","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=831"
"3","Sylhet","832","Osmani Nagar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=832"
"3","Sylhet","833","Zakiganj","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=833"
"3","Sylhet","1519","Ward No-01","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=1519"
"3","Sylhet","2456","Akhalia","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2456"
"3","Sylhet","2457","Pathantula","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2457"
"3","Sylhet","2458","Modina Market","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2458"
"3","Sylhet","2459","Subid Bazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2459"
"3","Sylhet","2460","Baghbari","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2460"
"3","Sylhet","2461","Amborkhana","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2461"
"3","Sylhet","2462","Sagordighi Par","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2462"
"3","Sylhet","2463","Tuker Bazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2463"
"3","Sylhet","2464","Shiber Bazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2464"
"3","Sylhet","2465","Badaghat","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2465"
"3","Sylhet","2466","Lamakazi","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2466"
"3","Sylhet","2640","Shibganj, Sylhet","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2640"
"3","Sylhet","2641","Mirabazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2641"
"3","Sylhet","2642","Tilagor","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2642"
"3","Sylhet","2643","Mejortila","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2643"
"3","Sylhet","2644","Khadim Para","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2644"
"3","Sylhet","2645","Shahporan","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2645"
"3","Sylhet","2646","Pirer Bazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2646"
"3","Sylhet","2647","Boteshwar Bazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2647"
"3","Sylhet","2648","Zindabazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2648"
"3","Sylhet","2649","Chowhatta","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2649"
"3","Sylhet","2650","Boro Bazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2650"
"3","Sylhet","2651","Kajal Shah","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2651"
"3","Sylhet","2652","Bandar Bazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2652"
"3","Sylhet","2653","Sobhanighat","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2653"
"3","Sylhet","2654","Kumarpara","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2654"
"3","Sylhet","2655","Khadimnagar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2655"
"3","Sylhet","2656","Uposhohor","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2656"
"3","Sylhet","2657","Lama Bazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=3&zone_id=2657"
"4","Rajshahi","90","Rajshahi Sadar (Boalia)","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=4&zone_id=90"
"4","Rajshahi","494","Paba","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=4&zone_id=494"
"4","Rajshahi","495","Mohonpur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=4&zone_id=495"
"4","Rajshahi","496","Tanor","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=4&zone_id=496"
"4","Rajshahi","497","Bagmara","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=4&zone_id=497"
"4","Rajshahi","498","Durgapur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=4&zone_id=498"
"4","Rajshahi","499","Charghat","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=4&zone_id=499"
"4","Rajshahi","576","Puthia","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=4&zone_id=576"
"4","Rajshahi","577","Bagha","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=4&zone_id=577"
"4","Rajshahi","578","Godagari","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=4&zone_id=578"
"4","Rajshahi","580","Shah Mokdum","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=4&zone_id=580"
"4","Rajshahi","767","Katakhali","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=4&zone_id=767"
"4","Rajshahi","768","Motihar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=4&zone_id=768"
"4","Rajshahi","769","Rajpara","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=4&zone_id=769"
"4","Rajshahi","1011","Banseshwar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=4&zone_id=1011"
"4","Rajshahi","1012","Sharda","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=4&zone_id=1012"
"4","Rajshahi","1013","Taherpur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=4&zone_id=1013"
"5","Cumilla","91","B.Para","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=91"
"5","Cumilla","92","B. Para - Burichang","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=92"
"5","Cumilla","93","Cumilla Sadar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=93"
"5","Cumilla","94","Laksam","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=94"
"5","Cumilla","95","Nangolkot","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=95"
"5","Cumilla","96","Homna","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=96"
"5","Cumilla","97","Chauddagram","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=97"
"5","Cumilla","98","Chandina","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=98"
"5","Cumilla","99","Devidwar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=99"
"5","Cumilla","103","Muddafarganj","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=103"
"5","Cumilla","133","Bancharampur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=133"
"5","Cumilla","534","Barura","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=534"
"5","Cumilla","545","Daudkandi","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=545"
"5","Cumilla","552","Mia-Bazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=552"
"5","Cumilla","553","Muradnagar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=553"
"5","Cumilla","731","Kotbari","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=731"
"5","Cumilla","732","Comilla Companigonj","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=732"
"5","Cumilla","733","Monohorgonj","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=733"
"5","Cumilla","734","Cumilla Sadar Dakkhin","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=734"
"5","Cumilla","735","Lalmai","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=735"
"5","Cumilla","736","Eliotgonj","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=736"
"5","Cumilla","737","Gouripur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=737"
"5","Cumilla","738","Batakandi","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=738"
"5","Cumilla","739","Titash","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=739"
"5","Cumilla","740","Meghna","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=740"
"5","Cumilla","741","Cumilla Cantonment","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=741"
"5","Cumilla","1494","Ruposhdi","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=1494"
"5","Cumilla","1495","Sonarampur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=1495"
"5","Cumilla","1496","Farry Ghat","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=1496"
"5","Cumilla","1497","Chayfullakandi","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=1497"
"5","Cumilla","1528","Delivery Cumilla City A","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=1528"
"5","Cumilla","1529","Delivery Cumilla City B","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=1529"
"5","Cumilla","2019","Adarsha Sadar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=2019"
"5","Cumilla","2020","Kangshanagar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=2020"
"5","Cumilla","2021","Nimshar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=2021"
"5","Cumilla","2034","Moynamoti","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=2034"
"5","Cumilla","2132","Madaiya Bazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=2132"
"5","Cumilla","2134","chandina bazar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=2134"
"5","Cumilla","2135","Kutumpur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=2135"
"5","Cumilla","2139","Bagmaranorth","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=2139"
"5","Cumilla","2140","Bagmara South","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=2140"
"5","Cumilla","2218","Belghar Uttor","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=2218"
"5","Cumilla","2236","Belghar south","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=2236"
"5","Cumilla","2258","Bakoi","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=2258"
"5","Cumilla","2259","Perul North","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=2259"
"5","Cumilla","2260","Perul South","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=2260"
"5","Cumilla","2261","Bhuloin North","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=2261"
"5","Cumilla","2455","Sultanpur Union","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=2455"
"5","Cumilla","2755","rajameher","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=2755"
"5","Cumilla","2930","Yousufpur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=2930"
"5","Cumilla","2931","Barashalghar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=2931"
"5","Cumilla","2933","Rasulpur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=5&zone_id=2933"
"6","Feni","100","Feni Sadar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=6&zone_id=100"
"6","Feni","568","Chhagalnaiya","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=6&zone_id=568"
"6","Feni","569","Daganbhuiyan","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=6&zone_id=569"
"6","Feni","572","Pashuram","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=6&zone_id=572"
"6","Feni","573","Sonagazi","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=6&zone_id=573"
"6","Feni","746","Ful-Gazi","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=6&zone_id=746"
"8","Chandpur","102","Chandpur Sadar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=8&zone_id=102"
"8","Chandpur","563","Faridganj","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=8&zone_id=563"
"8","Chandpur","564","Haziganj","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=8&zone_id=564"
"8","Chandpur","565","Hayemchar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=8&zone_id=565"
"8","Chandpur","566","Kachua","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=8&zone_id=566"
"8","Chandpur","567","Shahrasti","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=8&zone_id=567"
"8","Chandpur","667","Dokkhin Matlab","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=8&zone_id=667"
"8","Chandpur","749","Matlab-Uttar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=8&zone_id=749"
"9","Bogra","104","Bogra Sadar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=9&zone_id=104"
"9","Bogra","478","Sherpur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=9&zone_id=478"
"9","Bogra","479","Kahalu","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=9&zone_id=479"
"9","Bogra","480","Bogra - Gabtoli","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=9&zone_id=480"
"9","Bogra","481","Shibganj","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=9&zone_id=481"
"9","Bogra","719","Dupchachia","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=9&zone_id=719"
"9","Bogra","751","Shajahanpur-Bogra","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=9&zone_id=751"
"9","Bogra","752","Sariakandi","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=9&zone_id=752"
"9","Bogra","753","Adamdighi","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=9&zone_id=753"
"9","Bogra","754","Nandigram","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=9&zone_id=754"
"9","Bogra","755","Sonatola","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=9&zone_id=755"
"9","Bogra","756","Dhunat","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=9&zone_id=756"
"9","Bogra","757","Shantaher","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=9&zone_id=757"
"9","Bogra","1488","Shahjahanpur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=9&zone_id=1488"
"10","Sirajganj","105","Sirajganj Sadar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=10&zone_id=105"
"10","Sirajganj","581","Belkuchi","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=10&zone_id=581"
"10","Sirajganj","774","Kamarkhanda","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=10&zone_id=774"
"10","Sirajganj","775","Shahjadpur - Shahjadpur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=10&zone_id=775"
"10","Sirajganj","776","Ullapara","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=10&zone_id=776"
"10","Sirajganj","777","Salonga","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=10&zone_id=777"
"10","Sirajganj","778","Tarash","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=10&zone_id=778"
"10","Sirajganj","779","Rayganj","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=10&zone_id=779"
"10","Sirajganj","780","Kazipur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=10&zone_id=780"
"10","Sirajganj","1029","Chowhali","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=10&zone_id=1029"
"11","Cox's Bazar","106","Cox's bazar Sadar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=11&zone_id=106"
"11","Cox's Bazar","107","Chakaria","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=11&zone_id=107"
"11","Cox's Bazar","560","Pakua","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=11&zone_id=560"
"11","Cox's Bazar","561","Ramu","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=11&zone_id=561"
"11","Cox's Bazar","562","Ukhia","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=11&zone_id=562"
"11","Cox's Bazar","638","Kutubdia","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=11&zone_id=638"
"11","Cox's Bazar","896","Moheshkhali","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=11&zone_id=896"
"11","Cox's Bazar","897","Teknaf","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=11&zone_id=897"
"11","Cox's Bazar","898","Eidgah","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=11&zone_id=898"
"11","Cox's Bazar","1008","Naikhongchori","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=11&zone_id=1008"
"13","Tangail","109","Tangail Sadar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=13&zone_id=109"
"13","Tangail","535","Bashail","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=13&zone_id=535"
"13","Tangail","536","Bhuapur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=13&zone_id=536"
"13","Tangail","537","Delduar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=13&zone_id=537"
"13","Tangail","538","Ghatail","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=13&zone_id=538"
"13","Tangail","539","Gopalpur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=13&zone_id=539"
"13","Tangail","540","Kalihati","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=13&zone_id=540"
"13","Tangail","541","Madhupur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=13&zone_id=541"
"13","Tangail","542","Mirzapur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=13&zone_id=542"
"13","Tangail","543","Nagarpur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=13&zone_id=543"
"13","Tangail","544","Sakhipur","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=13&zone_id=544"
"13","Tangail","675","Dhanbari","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=13&zone_id=675"
"15","Chapainawabganj","111","Chapainawabganj Sadar","https://minsahbeauty.cloud/api/shipping/pathao/locations/export?type=areas&city_id=15&zone_id=111"
